solution_id,seed,f1,f2,f3,scheduled,unscheduled,permutation_valid,feasible
268,1841261662,14842.0,1870.25,0.02133099374965055,236,44,True,True
269,1394609702,14856.0,1269.25,0.049355017957878285,236,44,True,True
270,1190382222,14859.0,1116.0,2.963244356208686,235,45,True,True
271,1190382222,14948.0,1112.75,3.564807591088747,235,45,True,True
272,2008052738,15077.0,1655.75,0.0298291704583865,235,45,True,True
273,1394609702,15125.0,1473.5,0.041605010535413586,235,45,True,True
274,1167425778,15128.0,1909.5,0.007905029163772458,235,45,True,True
275,1302740407,15132.0,1881.25,0.007876927420798322,235,45,True,True
276,1302740407,15132.0,1886.75,0.0020201531232070225,235,45,True,True
277,5880883,15179.0,1615.5,0.016788012761793404,235,45,True,True
278,1097657231,15210.0,1658.75,0.009690655860003294,235,45,True,True
279,72124473,15238.0,1253.75,0.10462982480772536,235,45,True,True
280,1746484539,15338.0,1496.5,0.03396446969690214,235,45,True,True
281,595598245,15364.0,1870.25,0.004901724240446141,234,46,True,True
282,1642588603,15392.0,1088.5,2.5804966828013574,234,46,True,True
283,2008052738,15392.0,1248.5,0.002054966310879167,234,46,True,True
284,1566923138,15507.0,1090.5,2.015104807062834,234,46,True,True
285,72124473,15522.0,1179.5,0.1297166265439072,234,46,True,True
286,1081530686,15559.0,1162.5,0.15585002563297268,234,46,True,True
287,72124473,15564.0,1162.25,0.3041021472800213,234,46,True,True
288,1081530686,15688.0,1125.25,0.3478107918075489,234,46,True,True
289,1566923138,15755.0,1122.75,1.281652721134773,234,46,True,True
290,1642588603,15785.0,1097.75,1.9745985331822122,233,47,True,True
291,1394609702,15848.0,1156.75,0.15154106723158178,233,47,True,True
292,72124473,15883.0,1198.25,0.07072565717024712,233,47,True,True
293,72124473,15883.0,1234.25,0.06943594549535942,233,47,True,True
294,1081530686,15910.0,1111.0,0.24743601446685198,233,47,True,True
295,1081530686,15946.0,1148.75,0.24469581959880285,233,47,True,True
296,1746484539,15953.0,1918.5,0.0013540994624578599,233,47,True,True
297,72124473,16035.0,1561.5,0.001946494171311516,233,47,True,True
298,1566923138,16127.0,1065.0,0.721461123919061,233,47,True,True
299,1752032165,16252.0,1889.25,0.0009953280819263942,232,48,True,True
300,87989972,16676.0,1201.25,0.03405849650707429,231,49,True,True
301,1190382222,16949.0,1717.0,0.001283658975626199,230,50,True,True
302,5880883,17744.0,1920.5,0.0005525958796170076,228,52,True,True
