instance,metric,A_baseline_mean,B_graph_pmx_mean,C_gls_mean,D_combined_mean,graph_pmx_main_effect,graph_pmx_effect_pct,gls_main_effect,gls_effect_pct,interaction_effect,interaction_effect_pct
ot_small,hv,108592.94131666668,108407.3583375,108625.66629416666,108351.032465,-230.10840416666178,-0.21189996456182653,-11.8004475000198,-0.010866680059442028,-89.05084999998508,-0.08200427110663194
ot_small,igd_plus,0.6553421737913206,0.524247538759641,0.6525985101617393,0.5535311820426956,-0.11508098157536162,-17.560441884823156,0.01326998982673655,2.024894834703876,0.03202730691263589,4.887112136755948
ot_small,spread,251.8492566666667,251.2470133333333,254.36431666666667,251.14773666666667,-1.9094116666666707,-0.7581565623574021,1.2078916666666828,0.47960898620613335,-2.614336666666617,-1.038056137734329
ot_medium,hv,81140791.0883057,84268788.100813,80551682.08280471,83723324.50148694,3149819.7155947685,3.8819189132218503,-567286.3024135232,-0.6991382445312176,43645.40617492795,0.053789722271044366
ot_medium,igd_plus,66.55227327675829,53.61560841522369,68.83240895780918,55.94419671283249,-12.91243855325564,-19.4019496517559,2.3043619893298484,3.462484263681177,0.04845261655790978,0.07280384902318678
ot_medium,spread,2250.383062300426,2243.574716609791,2272.7743124257236,2208.404199615093,-35.58922925063325,-1.5814742763950869,-6.389633434700045,-0.2839353682376334,-57.56176711999524,-2.557865284550864
ot_large,hv,242410253.94945985,244166242.11100245,240424089.9621515,241863322.45634556,1597610.3278683424,0.6590522891830427,-2144541.820982605,-0.8846745490517579,-316755.66734853387,-0.13066925271839955
ot_large,igd_plus,106.04226287968467,100.05138707728571,111.31154694571978,106.24998838488632,-5.526217181616218,-5.211334642949153,5.733942686817855,5.4072239983444845,0.9293172415654993,0.8763649665038746
ot_large,spread,5221.7434064350555,5350.337896174549,5216.681791476255,5326.972524492555,119.44261137789726,2.287408669501095,-14.213493320396992,-0.2721982336949166,-18.303756723194056,-0.35052960857167514
