instance,configuration,seed,graph_pmx,gls,evaluation_budget,front_size,hv,igd_plus,spread
ot_medium,A_baseline,25,False,False,1500,50,80672193.84689498,77.73397493632956,2123.0297206587757
ot_medium,A_baseline,26,False,False,1500,50,78842441.07114187,61.25879692123196,2364.303619340547
ot_medium,A_baseline,27,False,False,1500,50,76885218.45649764,81.12722579955124,2215.3051868242533
ot_medium,A_baseline,28,False,False,1500,50,86277602.22178617,25.475333984048216,2668.0739758456575
ot_medium,A_baseline,29,False,False,1500,50,85292723.58930543,43.2826084729922,1916.1867202196404
ot_medium,B_graph_pmx,0,True,False,1500,50,81505189.55201933,65.82158389086642,2141.769004742238
ot_medium,B_graph_pmx,1,True,False,1500,50,88785179.56268714,31.83988350499791,2437.8645059150213
ot_medium,B_graph_pmx,2,True,False,1500,50,87040001.37842187,47.25805598561067,2166.764856888515
ot_medium,B_graph_pmx,3,True,False,1500,50,80773128.77215546,46.93863529407541,1983.7213369706442
ot_medium,B_graph_pmx,4,True,False,1500,50,81582855.188387,64.89838637212333,1909.2654480291437
ot_medium,B_graph_pmx,5,True,False,1500,50,82949485.05260952,52.62297836603301,2300.082650671308
ot_medium,B_graph_pmx,6,True,False,1500,50,85733371.97356156,62.896690497894035,2187.5946783143027
ot_medium,B_graph_pmx,7,True,False,1500,50,82434583.29720026,58.77058722317829,2730.430638593271
ot_medium,B_graph_pmx,8,True,False,1500,50,94922002.71479018,11.472990335515837,2089.3626691885347
ot_medium,B_graph_pmx,9,True,False,1500,50,83000677.34366548,59.085566339661725,2281.6998850341884
ot_medium,B_graph_pmx,10,True,False,1500,50,85717392.34289974,37.584450742228526,2115.674488336658
ot_medium,B_graph_pmx,11,True,False,1500,50,89182634.10006028,40.08448210314188,2254.2857890808223
ot_medium,B_graph_pmx,12,True,False,1500,50,83851544.51161337,54.23070764009867,2322.5766571174445
ot_medium,B_graph_pmx,13,True,False,1500,50,82475288.56313047,52.06301071718876,2427.0665067589025
ot_medium,B_graph_pmx,14,True,False,1500,50,86408347.91506808,65.50463447890621,2228.2753305387423
ot_medium,B_graph_pmx,15,True,False,1500,47,79202137.19444263,96.32919546576359,2027.2718319160895
ot_medium,B_graph_pmx,16,True,False,1500,50,80936966.6852055,60.79411570029911,2079.508263265808
ot_medium,B_graph_pmx,17,True,False,1500,50,89180835.50160663,40.53190597007827,2181.0515606433396
ot_medium,B_graph_pmx,18,True,False,1500,50,86808812.25929148,32.507737786279414,2360.508151791321
ot_medium,B_graph_pmx,19,True,False,1500,50,83525341.81862254,43.05136415367024,2561.0023193542365
ot_medium,B_graph_pmx,20,True,False,1500,50,83507016.21989368,49.639868734644715,2279.638578992573
ot_medium,B_graph_pmx,21,True,False,1500,50,88117058.25468676,34.77360739715118,2628.2294918798125
ot_medium,B_graph_pmx,22,True,False,1500,50,80000505.70222068,72.46361939450811,1922.989109148199
ot_medium,B_graph_pmx,23,True,False,1500,50,87149937.8228959,48.039718386100944,1967.9787456851047
ot_medium,B_graph_pmx,24,True,False,1500,50,75852393.14459693,109.77535311936772,1879.7989278888197
