instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
Medium,NSGA-II,1841261662,10000,32.358752489089966,100,74379921.4942675,182.08726971653456,2920.521700538959
Medium,NSGA-II,1190382222,10000,44.03850436210632,100,81266000.66097923,164.39515762459325,2535.3404539891453
Medium,NSGA-II,72124473,10000,40.68243885040283,100,80216356.03228658,127.34028614688086,2581.4854286193904
Medium,NSGA-II,1642588603,10000,38.69098424911499,100,81867847.36008367,112.12512380704808,2672.8375330800886
Medium,NSGA-II,1566923138,10000,38.22750282287598,100,75916467.68751441,162.78983473978823,2700.2344976255895
Medium,MOEA/D,1826701614,10500,69.23564672470093,34,51945181.30668514,41.09112005377701,344.7789141475147
Medium,MOEA/D,1367864806,10500,50.66317272186279,46,51800166.596487045,57.543375432312146,102.68632197464254
Medium,MOEA/D,1097657231,10500,49.028881788253784,24,76089325.24850139,31.012121450081082,254.64879422427896
Medium,MOEA/D,579362555,10500,44.55496263504028,53,54950986.1344736,57.45498269003979,311.25474873004816
Medium,MOEA/D,661058651,10500,44.37637138366699,22,67845108.86570452,87.9382462558338,70.9579880905342
Medium,MOEA/D,87989972,10500,43.83191895484924,25,56908875.901550815,25.671191530817225,168.17622168008677
Medium,MOEA/D,161576974,10500,47.46515893936157,32,55706891.42386738,46.30434026948706,51.702212165667234
Medium,MOEA/D,35492826,10500,69.15011835098267,30,57692915.53787251,51.972603850821805,74.27857390272018
Medium,MOEA/D,376383645,10500,59.53128385543823,36,58710199.92780017,21.016506276264735,84.212210975582
Medium,MOEA/D,1746484539,10500,46.86320161819458,58,51756400.987407774,76.61705862805252,97.5393700276816
Medium,MOEA/D,1394609702,10500,47.556782960891724,29,64152638.50652234,34.63295927313559,289.8172745324089
Medium,MOEA/D,1960127675,10500,47.443320989608765,42,50079646.9242953,104.05117914503936,14.165255882646193
Medium,MOEA/D,1081530686,10500,45.054513692855835,21,50473765.577497296,82.64705033304001,282.84179823617063
Medium,MOEA/D,1302740407,10500,44.136627435684204,35,70152022.38879843,26.041773909214456,190.37115659306176
Medium,MOEA/D,2084654369,10500,43.41367530822754,49,45112440.19288307,47.19716227820447,281.19892434284395
Medium,MOEA/D,1566581934,10500,44.793410301208496,30,48756170.30609235,33.023938808561354,50.55286567891508
Medium,MOEA/D,1357791198,10500,45.19358038902283,62,71767438.39054686,40.449008887810876,273.87764595025095
Medium,MOEA/D,1167425778,10500,43.634538412094116,34,58487149.067233935,30.545249156304713,225.90062795993921
Medium,MOEA/D,1202413557,10500,42.884798526763916,30,56440869.169505596,77.10855403847492,121.85903632757577
Medium,MOEA/D,2008052738,10500,43.30817914009094,41,56448912.4482514,14.088018950408642,40.056997398744386
Medium,MOEA/D,595598245,10500,43.614596128463745,9,45180660.77684347,53.4176825738781,154.99514573334426
Medium,MOEA/D,1752032165,10500,44.5684769153595,23,47237565.33356678,37.92701065260011,77.68775749960912
Medium,MOEA/D,1440696407,10500,43.73242425918579,69,71310294.97159402,32.693349729397724,335.6981940239473
Medium,MOEA/D,5880883,10500,46.28144431114197,34,51686417.02706305,50.72616121048739,111.26819813424146
