instance,metric,nsga2_mean,graph_pmx_mean,change_pct,holm_p,significant_0.05,effect_size,effect_magnitude
ot_small,hv,112054.80600416669,112059.88955500002,0.004536664704177604,0.9676735773682594,False,-0.010752688172043012,negligible
ot_small,igd_plus,0.20123713979791036,0.08964567416139836,-55.452718990429005,0.140283040702343,False,0.3118279569892473,medium
ot_small,spread,280.7163499999999,283.0448533333334,0.8294861818107349,0.7921590935438871,False,-0.05806451612903226,negligible
ot_medium,hv,80413445.72404943,83650076.46495134,4.0249870052937124,0.004734989255666733,True,-0.6172043010752688,large
ot_medium,igd_plus,147.86421437609704,128.3406298359393,-13.203725203245542,0.08793856762349606,False,0.35913978494623655,medium
ot_medium,spread,2575.1824746594425,2728.3468291807812,5.947708794561989,0.036434996873140335,True,-0.43655913978494626,medium
ot_large,hv,458336413.77909774,478148814.12867063,4.322676478225835,0.0037280134856700897,True,-0.6301075268817204,large
ot_large,igd_plus,505.6915144481685,452.92775988693273,-10.433980609465786,0.07672121562063694,False,0.3720430107526882,medium
ot_large,spread,6511.4601797770865,6669.7751079636155,2.4313275949719273,0.3817984350025654,False,-0.1870967741935484,small
