instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
ot_large,MOEA/D,579362555,10500,109.34547138214111,42,121397467.38441542,129.57654134515633,810.4606125414815
ot_large,MOEA/D,661058651,10500,107.7307779788971,29,242636404.6008743,184.0732552075283,319.7080135966014
ot_large,MOEA/D,87989972,10500,107.56562376022339,26,110080150.49261644,126.3916774320402,471.8474977039281
ot_large,MOEA/D,161576974,10500,108.0676109790802,43,173510474.49385694,58.99301395287889,369.98936779974105
ot_large,MOEA/D,35492826,10500,109.32890248298645,33,275511591.0081397,112.60569034145959,487.1534897023934
ot_large,MOEA/D,376383645,10500,108.39707088470459,78,214465079.80226204,115.43150424788398,446.7761871755068
ot_large,MOEA/D,1746484539,10500,108.24800109863281,26,214893380.3008045,101.27056145077718,416.11247142677826
ot_large,MOEA/D,1394609702,10500,107.04746341705322,73,178839272.84531546,124.48295005283451,484.35505698321373
ot_large,MOEA/D,1960127675,10500,107.31477952003479,36,166913298.0900615,137.82894752804734,376.66716523860265
ot_large,MOEA/D,1081530686,10500,108.78103232383728,71,204443404.8645113,53.0692603568588,379.35227259132853
ot_large,MOEA/D,1302740407,10500,107.4504497051239,43,294635664.8427071,269.4071085713752,254.4651509991703
ot_large,MOEA/D,2084654369,10500,106.9769344329834,63,220286931.71455872,141.02857027764117,292.31200602187147
ot_large,MOEA/D,1566581934,10500,106.96799516677856,36,280475509.2481358,246.58102941579378,243.1925569953532
ot_large,MOEA/D,1357791198,10500,107.11463356018066,60,180402363.1850843,84.91152181934136,592.5183509693688
ot_large,MOEA/D,1167425778,10500,107.06290912628174,31,186482317.02739546,75.63572252499786,354.2730911134212
ot_large,MOEA/D,1202413557,10500,109.59511590003967,43,95734947.67513207,111.13440555801772,543.7818961827687
ot_large,MOEA/D,2008052738,10500,109.53601837158203,81,230122657.24279067,37.60722151996219,358.10210186159435
ot_large,MOEA/D,595598245,10500,108.57622504234314,54,244206406.34420764,263.8521072920011,502.0869237241902
ot_large,MOEA/D,1752032165,10500,107.49984455108643,72,173911813.65026212,113.66072960444376,410.18957458502985
ot_large,MOEA/D,1440696407,10500,109.15580654144287,77,208843379.3468762,179.7650882684555,492.4503556947013
ot_large,MOEA/D,5880883,10500,109.54457712173462,42,159732898.369713,103.04541059719811,489.869528925775
ot_large,MOEA/D,846428919,10500,108.16715860366821,67,272151915.1494357,93.09190973717428,518.221582674156
ot_large,MOEA/D,1841261662,10500,107.74236750602722,85,231252850.39164042,229.30204954444943,544.140289485885
ot_large,MOEA/D,1190382222,10500,107.07723665237427,55,244452447.01017404,47.129377496087365,475.01956083786285
ot_large,MOEA/D,72124473,10500,106.83629179000854,37,233236007.24605283,101.77295378015712,433.87400128714603
ot_large,MOEA/D,1642588603,10500,107.649742603302,28,200712987.90502915,68.65989985816971,345.17333071322366
ot_large,MOEA/D,1566923138,10500,109.79488444328308,80,242100019.00293437,46.01051826801378,593.7992398091428
ot_large,PLS,1826701614,10000,71.02020907402039,47,245196796.57210395,2984.6096707055776,1922.8647885072828
ot_large,PLS,1367864806,10000,66.76742935180664,108,161085168.1201716,3069.036597436033,2461.176654202006
ot_large,PLS,1097657231,10000,67.95482778549194,118,238239023.9341861,2314.308744324162,2868.2111717632292
ot_large,PLS,579362555,10000,63.409653186798096,45,200405326.22329685,2886.5920816219727,2528.1284352745993
ot_large,PLS,661058651,10000,63.25489354133606,70,200622366.1917357,2710.539961145037,3535.0398441647726
ot_large,PLS,87989972,10000,63.32021403312683,71,183147350.71017835,2604.0015432110395,4715.853977607046
ot_large,PLS,161576974,10000,64.299156665802,94,184543495.75241518,2615.803163728726,2236.623252126412
ot_large,PLS,35492826,10000,68.75386571884155,82,201291220.73963672,3061.8070299555507,2183.047942107052
ot_large,PLS,376383645,10000,64.09275412559509,65,237592751.0624564,2142.035165894173,3934.7276189508816
ot_large,PLS,1746484539,10000,61.57222294807434,60,219974682.4850132,2446.7321307603643,3249.22539117148
ot_large,PLS,1394609702,10000,66.20802044868469,89,198431348.7909024,3038.262251278177,2334.975568098874
ot_large,PLS,1960127675,10000,76.264399766922,77,198823786.25283816,2222.019416905054,2672.700239479754
ot_large,PLS,1081530686,10000,65.16119718551636,171,156672861.83428743,3275.095589481241,2738.1496072492137
ot_large,PLS,1302740407,10000,59.93451261520386,41,220980138.78878438,2662.2302283487734,2521.055974122757
ot_large,PLS,2084654369,10000,61.10855770111084,117,236684437.57460397,2322.3769922588413,3172.468502405778
ot_large,PLS,1566581934,10000,59.39726257324219,58,228465217.62126273,2580.713518869711,2733.170413636237
ot_large,PLS,1357791198,10000,60.24274182319641,82,155672016.26837865,2667.305384775327,3498.152773579369
ot_large,PLS,1167425778,10000,60.7554292678833,82,181502084.11843497,3048.718231527547,3490.6609742164865
ot_large,PLS,1202413557,10000,60.426345348358154,78,132997576.27909148,3117.6680330459358,3120.228403407947
ot_large,PLS,2008052738,10000,58.47234010696411,41,151899183.95377216,3036.9719339188123,2278.293402544692
ot_large,PLS,595598245,10000,60.27987289428711,100,153277457.16911885,3387.546723077936,2638.393417034806
