instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
ot_hidden,NSGA-II,1826701614,10000,69.20199060440063,100,124558812.94090532,142.76424445486873,2595.119830807323
ot_hidden,NSGA-II,1367864806,10000,73.25937080383301,100,116499875.014739,230.43519086266267,3241.458343353749
ot_hidden,NSGA-II,1097657231,10000,55.4584481716156,100,117684747.13035405,292.29185552459154,2149.480428482465
ot_hidden,NSGA-II,579362555,10000,54.771671533584595,100,124501001.67139494,240.02049825577802,2384.351271465076
ot_hidden,NSGA-II,661058651,10000,55.877652645111084,100,128940735.18326464,161.96235903350308,2591.5937027471186
ot_hidden,NSGA-II,87989972,10000,54.5901665687561,100,125235292.04186203,183.52977185149828,2800.819373868463
ot_hidden,NSGA-II,161576974,10000,54.369431018829346,100,113852960.25432377,171.81929678865728,3351.0878731475805
ot_hidden,NSGA-II,35492826,10000,55.88438558578491,100,133266285.349687,110.86110004822045,1662.5165566577946
ot_hidden,NSGA-II,376383645,10000,54.67774033546448,100,117901299.45982847,230.95362869616457,2910.8231562692226
ot_hidden,NSGA-II,1746484539,10000,54.87817716598511,100,132842064.9618235,83.24322646155908,2772.6506393858967
ot_hidden,NSGA-II,1394609702,10000,53.47934317588806,100,120647073.18874842,205.8393921244594,2436.90661706662
ot_hidden,NSGA-II,1960127675,10000,55.176393270492554,100,121979057.07438003,162.81092283456292,2543.5101637164344
ot_hidden,NSGA-II,1081530686,10000,54.021419048309326,100,125478766.29077744,244.83717944563836,2361.1297839340828
ot_hidden,NSGA-II,1302740407,10000,53.2966845035553,100,117855831.88950858,185.0476661985896,3100.4539172108744
ot_hidden,NSGA-II,2084654369,10000,53.088847160339355,100,116264435.52188224,226.31584001729928,2727.445930712465
ot_hidden,NSGA-II,1566581934,10000,55.40502905845642,100,112992711.13122308,249.06619420828508,2808.2531131772107
ot_hidden,NSGA-II,1357791198,10000,54.830718994140625,100,125118611.56403193,205.73744734574242,2600.722341657973
ot_hidden,NSGA-II,1167425778,10000,54.89615559577942,100,114005254.44275475,173.74085724335418,2780.1804828611457
ot_hidden,NSGA-II,1202413557,10000,54.12719011306763,100,133098385.98464346,107.02293090069406,2544.5804051493897
ot_hidden,NSGA-II,2008052738,10000,54.334741830825806,100,123174594.55563545,131.95337518693805,2903.8680019978337
ot_hidden,NSGA-II,595598245,10000,53.489450216293335,100,119691871.69821289,176.11652668427138,2429.069190651748
ot_hidden,NSGA-II,1752032165,10000,53.11293625831604,100,131956471.72257267,183.7545118058873,1953.223261707568
ot_hidden,NSGA-II,1440696407,10000,54.57185220718384,100,124896369.5799049,128.01579489573786,2578.0651139632523
ot_hidden,NSGA-II,5880883,10000,55.302733421325684,98,125040134.10270557,201.72993727007122,2643.3972356235276
ot_hidden,NSGA-II,846428919,10000,53.43908619880676,100,124144353.99030489,208.79864071059632,2287.435126702214
ot_hidden,NSGA-II,1841261662,10000,53.12992858886719,100,118299608.1348008,182.1944185340102,4119.23731259604
ot_hidden,NSGA-II,1190382222,10000,57.532817125320435,100,114489271.0407335,166.85992573074182,2876.622102536969
ot_hidden,NSGA-II,72124473,10000,63.47835302352905,100,132220421.39094663,94.9633117760333,2570.625231523668
ot_hidden,NSGA-II,1642588603,10000,63.0501594543457,100,122411335.51458843,113.95286244825324,2420.167609106682
ot_hidden,NSGA-II,1566923138,10000,60.69779586791992,100,129701364.45650883,135.44934541077419,2349.8218983607053
ot_hidden,MOEA/D,1826701614,10500,77.40139842033386,27,35975776.39311902,102.27318679458548,146.4786496027677
ot_hidden,MOEA/D,1367864806,10500,78.54397940635681,29,29577608.972038947,39.79904657690608,205.7144608847428
ot_hidden,MOEA/D,1097657231,10500,76.89104890823364,40,13013631.267810334,97.1242164906135,211.23324008553348
ot_hidden,MOEA/D,579362555,10500,77.0515787601471,34,31941742.67721362,24.57246102756253,176.88811287207062
ot_hidden,MOEA/D,661058651,10500,72.94427824020386,61,58262471.980112106,51.76103642944509,257.02877310157015
ot_hidden,MOEA/D,87989972,10500,74.91299104690552,56,33174605.746209674,34.10276694497962,157.69081040895787
ot_hidden,MOEA/D,161576974,10500,75.80505585670471,50,21142671.098389268,42.82372382077398,189.8936517273718
ot_hidden,MOEA/D,35492826,10500,75.32040452957153,28,68293194.95744435,33.50671941140517,296.36211353197086
ot_hidden,MOEA/D,376383645,10500,76.70603775978088,42,15108509.855372407,50.10441258815238,265.9761469846507
ot_hidden,MOEA/D,1746484539,10500,76.15482687950134,36,33108326.856222726,33.7973166001514,220.85617479707153
ot_hidden,MOEA/D,1394609702,10500,74.1736330986023,50,33989635.19732607,31.022406186007828,105.72414984633711
ot_hidden,MOEA/D,1960127675,10500,74.67043375968933,19,60648100.63869173,60.50083682920081,168.0123583169063
ot_hidden,MOEA/D,1081530686,10500,75.45161318778992,25,53128468.17860984,147.7962277838033,272.83945427429603
ot_hidden,MOEA/D,1302740407,10500,74.75095224380493,83,25161721.54666252,136.98703645434054,260.20638620881175
ot_hidden,MOEA/D,2084654369,10500,76.16323351860046,29,39710016.163860805,68.40401644134154,330.9768269871755
ot_hidden,MOEA/D,1566581934,10500,76.59401321411133,53,33532467.350728266,40.381422209069534,186.8701454810777
ot_hidden,MOEA/D,1357791198,10500,73.90735125541687,40,29898843.240968317,27.199344097163678,164.94095146214326
ot_hidden,MOEA/D,1167425778,10500,76.11594319343567,40,31967779.39772316,258.2384626871665,437.8222072383964
ot_hidden,MOEA/D,1202413557,10500,74.68778920173645,34,33732161.126517385,94.45555180946474,339.31856767597657
ot_hidden,MOEA/D,2008052738,10500,75.05895733833313,33,60243064.69736725,15.593117502358078,336.8678449955046
ot_hidden,MOEA/D,595598245,10500,74.9882435798645,48,35918257.416749135,56.27249220083342,242.24773407004238
ot_hidden,MOEA/D,1752032165,10500,76.98400521278381,51,15620306.73895736,76.29368989448653,179.798500822827
ot_hidden,MOEA/D,1440696407,10500,74.96865630149841,43,32258250.453804616,137.1560899356325,275.52123135848893
ot_hidden,MOEA/D,5880883,10500,77.79830527305603,44,22888641.56515996,252.77618435647628,216.5579140979359
ot_hidden,MOEA/D,846428919,10500,74.3583128452301,25,50114723.68603189,90.68963688467613,234.68868319082617
ot_hidden,MOEA/D,1841261662,10500,75.60674047470093,58,41521377.15513761,41.41345871211676,191.14675526895252
ot_hidden,MOEA/D,1190382222,10500,74.85232591629028,22,40119715.28977494,76.65583106324861,339.28744419275824
ot_hidden,MOEA/D,72124473,10500,74.94960331916809,37,33575414.35013872,30.439052959776376,219.75365550559067
ot_hidden,MOEA/D,1642588603,10500,74.37351489067078,38,66778906.410447,152.98087403265387,85.50810710169915
ot_hidden,MOEA/D,1566923138,10500,74.8182270526886,57,24350096.15868026,53.97685385338427,229.3692876566949
ot_hidden,PLS,1826701614,10000,43.71281337738037,55,51905253.74498146,1689.7397274365135,1765.2219334510055
ot_hidden,PLS,1367864806,10000,39.61445713043213,97,35034435.78300822,1670.0527234995557,1852.352207750147
ot_hidden,PLS,1097657231,10000,37.07408881187439,55,68384804.33375764,848.1600101256439,2475.9016673897318
ot_hidden,PLS,579362555,10000,36.91820669174194,45,45738712.096456856,1494.6380243083336,1089.6280143258082
ot_hidden,PLS,661058651,10000,37.332987546920776,38,59253338.24955798,1242.687072456376,1069.3004469251848
ot_hidden,PLS,87989972,10000,35.720301389694214,17,69161011.90922987,1002.8741535391991,887.6394367940495
ot_hidden,PLS,161576974,10000,38.47488021850586,26,47536996.32149719,1554.4539301619338,975.7031901761677
ot_hidden,PLS,35492826,10000,40.97932291030884,56,72159921.6317256,1169.5106884548252,1459.027374982086
ot_hidden,PLS,376383645,10000,40.97217106819153,85,48924243.08710134,1400.5707098739958,2071.52772711969
ot_hidden,PLS,1746484539,10000,39.96956992149353,81,50629824.77452662,1578.7688392192601,1535.3994642001794
ot_hidden,PLS,1394609702,10000,38.01319646835327,54,68475944.0073197,1158.0684555526072,1458.259658592472
ot_hidden,PLS,1960127675,10000,38.08300280570984,39,63481951.626194745,1306.521574846374,1571.0586522833717
ot_hidden,PLS,1081530686,10000,41.9963219165802,76,56468693.81943624,1135.3748762879165,2182.9156627868165
ot_hidden,PLS,1302740407,10000,40.64854097366333,63,49885802.41656783,1269.2497037354383,1485.1937262390675
ot_hidden,PLS,2084654369,10000,39.487958669662476,81,53855955.25930398,1200.8381367880938,1936.44056462382
ot_hidden,PLS,1566581934,10000,40.34001278877258,38,68776685.78005886,984.0469006150784,1063.4675568776368
ot_hidden,PLS,1357791198,10000,40.343626737594604,44,43801951.944599405,1748.3266835766221,1509.3031726803506
ot_hidden,PLS,1167425778,10000,39.932730197906494,42,81700236.81402849,861.4507976290218,2198.3857990391934
ot_hidden,PLS,1202413557,10000,39.7124662399292,31,60793638.631515935,1441.000440511165,816.7337292505496
ot_hidden,PLS,2008052738,10000,40.35003662109375,61,42083854.19278291,1385.5000559621994,2307.8104669954623
ot_hidden,PLS,595598245,10000,38.06682014465332,33,53744454.53139253,1415.920330198555,1196.934010870087
ot_hidden,PLS,1752032165,10000,39.62524151802063,38,74476397.89621432,942.5945942262663,1695.9444526733882
ot_hidden,PLS,1440696407,10000,40.261651277542114,63,57593740.91318627,1413.9315391674554,1298.2778630495784
ot_hidden,PLS,5880883,10000,42.43094229698181,98,51103986.79528219,1163.0850384397538,2653.232249996681
ot_hidden,PLS,846428919,10000,40.00103712081909,34,33462630.002777763,1923.501490716664,1778.3956961539704
ot_hidden,PLS,1841261662,10000,39.45287322998047,61,46786419.88385853,1628.835108112176,1318.990382546644
ot_hidden,PLS,1190382222,10000,40.16118264198303,48,55878743.0797241,1287.7324229609376,2225.656317631855
ot_hidden,PLS,72124473,10000,39.043060541152954,72,72005980.03378668,799.2726251734081,2021.4396791410795
ot_hidden,PLS,1642588603,10000,39.99700975418091,91,62991108.71888572,1050.2354572995266,1580.0529456775646
ot_hidden,PLS,1566923138,10000,38.731497049331665,44,51813694.307738416,1480.702092364415,1169.1572628229783
ot_hidden,Graph-PMX NSGA-II,1826701614,10000,63.01710271835327,100,118023106.17528276,107.94404319602491,3243.2458148305127
ot_hidden,Graph-PMX NSGA-II,1367864806,10000,58.77953839302063,100,132983020.4047884,121.11236610941894,2411.3231501150153
ot_hidden,Graph-PMX NSGA-II,1097657231,10000,59.07947301864624,100,124126126.62625879,149.3755441392873,3050.693125407043
ot_hidden,Graph-PMX NSGA-II,579362555,10000,72.0367386341095,100,125774400.28618777,185.4345126291861,2783.4558078583887
ot_hidden,Graph-PMX NSGA-II,661058651,10000,71.16919541358948,100,129149692.54171488,77.78989577918341,2688.5025350166425
ot_hidden,Graph-PMX NSGA-II,87989972,10000,63.761194705963135,100,128419165.60845965,128.71746239795442,3686.9989691976084
ot_hidden,Graph-PMX NSGA-II,161576974,10000,63.06304097175598,100,128229096.10788526,112.32028215521865,3012.519558325617
ot_hidden,Graph-PMX NSGA-II,35492826,10000,62.066410779953,100,125832045.00914575,126.3390589862544,3266.2981791643188
ot_hidden,Graph-PMX NSGA-II,376383645,10000,66.13809370994568,100,119583944.7321132,171.28752392817216,2731.312807700947
ot_hidden,Graph-PMX NSGA-II,1746484539,10000,63.97358465194702,100,122618194.53854941,214.01726333254558,3809.1702772909953
ot_hidden,Graph-PMX NSGA-II,1394609702,10000,64.16605854034424,100,118568604.24021882,120.72678336246746,3631.5878590205907
ot_hidden,Graph-PMX NSGA-II,1960127675,10000,62.39662742614746,100,136213203.8752188,112.14549893673716,2746.8150665702597
ot_hidden,Graph-PMX NSGA-II,1081530686,10000,62.4168918132782,100,129626924.22725025,132.4773934043117,3553.3483137853086
ot_hidden,Graph-PMX NSGA-II,1302740407,10000,62.895079374313354,100,125577908.1968809,160.75290235156413,3543.4388230051
