instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
ot_medium,MOEA/D,1302740407,10500,44.136627435684204,35,70152022.38879843,26.041773909214456,190.37115659306176
ot_medium,MOEA/D,2084654369,10500,43.41367530822754,49,45112440.19288307,47.19716227820447,281.19892434284395
ot_medium,MOEA/D,1566581934,10500,44.793410301208496,30,48756170.30609235,33.023938808561354,50.55286567891508
ot_medium,MOEA/D,1357791198,10500,45.19358038902283,62,71767438.39054686,40.449008887810876,273.87764595025095
ot_medium,MOEA/D,1167425778,10500,43.634538412094116,34,58487149.067233935,30.545249156304713,225.90062795993921
ot_medium,MOEA/D,1202413557,10500,42.884798526763916,30,56440869.169505596,77.10855403847492,121.85903632757577
ot_medium,MOEA/D,2008052738,10500,43.30817914009094,41,56448912.4482514,14.088018950408642,40.056997398744386
ot_medium,MOEA/D,595598245,10500,43.614596128463745,9,45180660.77684347,53.4176825738781,154.99514573334426
ot_medium,MOEA/D,1752032165,10500,44.5684769153595,23,47237565.33356678,37.92701065260011,77.68775749960912
ot_medium,MOEA/D,1440696407,10500,43.73242425918579,69,71310294.97159402,32.693349729397724,335.6981940239473
ot_medium,MOEA/D,5880883,10500,46.28144431114197,34,51686417.02706305,50.72616121048739,111.26819813424146
ot_medium,MOEA/D,846428919,10500,45.859843015670776,39,49560096.48407683,100.62967604467114,250.77849255753767
ot_medium,MOEA/D,1841261662,10500,47.334277391433716,35,53085273.25905528,51.29325534314603,52.286263155650545
ot_medium,MOEA/D,1190382222,10500,44.935436487197876,13,81374927.99757448,48.89934621260157,119.30671298094006
ot_medium,MOEA/D,72124473,10500,46.191834688186646,22,58377592.81105417,28.97787553908503,145.15753583151277
ot_medium,MOEA/D,1642588603,10500,48.313533544540405,48,67837030.97223157,44.78629378619414,245.60550275459815
ot_medium,MOEA/D,1566923138,10500,46.370227098464966,66,57956790.491409265,10.464219517973278,118.85095222891717
ot_medium,PLS,1826701614,10000,26.28780174255371,120,63408026.82597947,321.2580435600619,1946.4024433315333
ot_medium,PLS,1367864806,10000,25.469110250473022,118,56650430.0324081,362.21907206972355,1349.0073651868915
ot_medium,PLS,1097657231,10000,23.972930192947388,89,56876355.913124636,472.8560644016387,1507.1359701215317
ot_medium,PLS,579362555,10000,24.8495032787323,117,58729808.23754654,409.4118197472571,1635.6007132943578
ot_medium,PLS,661058651,10000,25.916624069213867,115,55462963.590344384,490.8388903876802,1648.3995327796445
ot_medium,PLS,87989972,10000,25.43903660774231,162,59043782.37639778,412.6157686827459,1430.800832360739
ot_medium,PLS,161576974,10000,24.58276867866516,66,59183734.56744906,340.0577026633999,1462.9038754738588
ot_medium,PLS,35492826,10000,24.15153455734253,94,56332283.85207973,465.84599250980125,1142.8312504028381
ot_medium,PLS,376383645,10000,25.043463706970215,141,62201714.143920906,318.8799712763545,1618.4198024339244
ot_medium,PLS,1746484539,10000,22.86008858680725,95,66997202.73164872,352.3221895479822,1370.846877831224
ot_medium,PLS,1394609702,10000,24.84031891822815,149,65565016.19835514,290.7443739442216,1615.1670167123395
ot_medium,PLS,1960127675,10000,27.106048107147217,118,59552585.75149531,383.2462853168629,2137.608832045184
ot_medium,PLS,1081530686,10000,27.867299795150757,136,59860095.26976262,419.5277818016962,1661.5828545291622
ot_medium,PLS,1302740407,10000,27.463698625564575,107,69302564.33703133,310.25643442217125,1577.0709771710997
ot_medium,PLS,2084654369,10000,25.36093759536743,72,56924930.64369952,445.1729319540844,1291.6679609713767
ot_medium,PLS,1566581934,10000,24.011784553527832,122,65964748.6024407,251.6778041021747,1782.657352048142
ot_medium,PLS,1357791198,10000,25.34531021118164,152,62964737.63274431,266.7605043544482,1473.4115134563244
ot_medium,PLS,1167425778,10000,23.156255960464478,83,56211365.56934489,474.12393330044756,1736.272891899647
ot_medium,PLS,1202413557,10000,23.67374873161316,134,68121290.42811641,281.564193531983,1594.0301742368913
ot_medium,PLS,2008052738,10000,23.873816967010498,97,57255524.31431782,452.109642320544,1293.5428945286878
ot_medium,PLS,595598245,10000,24.4502272605896,94,52235773.64551834,554.2397070872448,1457.95655632207
ot_medium,PLS,1752032165,10000,23.49495029449463,104,56054685.984237805,468.2963915219704,1608.3608900183715
ot_medium,PLS,1440696407,10000,23.967533588409424,106,63204652.22692267,397.6394951582974,1508.437208613301
ot_medium,PLS,5880883,10000,23.66479206085205,119,68764750.76175177,202.08712473067632,1565.0078577045467
ot_medium,PLS,846428919,10000,22.297281503677368,92,63761360.11978703,377.1144716287654,1540.9732725333452
ot_medium,PLS,1841261662,10000,22.90546417236328,100,58406003.681381814,448.5973182745547,1375.181911388225
ot_medium,PLS,1190382222,10000,23.887303352355957,114,55831610.723677486,478.9489214883326,2155.9301035016797
ot_medium,PLS,72124473,10000,24.334740161895752,104,61275565.73630268,409.94764231621957,1460.3458920606304
ot_medium,PLS,1642588603,10000,25.029086351394653,119,54754536.20694989,382.44799784291644,1573.8104435362038
ot_medium,PLS,1566923138,10000,22.556329488754272,93,67771046.88891363,273.47838174800114,1353.9070950737917
ot_medium,Graph-PMX NSGA-II,1826701614,10000,43.63877892494202,100,79858615.40002908,158.00780455460693,2313.703007329195
ot_medium,Graph-PMX NSGA-II,1367864806,10000,38.11631941795349,100,86019826.48609564,103.85251633776257,2876.2358136461726
ot_medium,Graph-PMX NSGA-II,1097657231,10000,41.05129289627075,100,87287397.29312249,79.46325450109683,2835.4603537811086
ot_medium,Graph-PMX NSGA-II,579362555,10000,37.85881948471069,100,80675430.80273008,145.53277345054929,2570.481094839626
ot_medium,Graph-PMX NSGA-II,661058651,10000,39.96564745903015,100,79838103.38753635,179.72068963329627,2967.141115507667
ot_medium,Graph-PMX NSGA-II,87989972,10000,37.60430932044983,100,85625853.14937112,120.22733065913665,2298.2683764185467
ot_medium,Graph-PMX NSGA-II,161576974,10000,38.56537222862244,100,81166623.00631136,148.32691094805563,2814.593208253268
ot_medium,Graph-PMX NSGA-II,35492826,10000,39.293941259384155,100,84151376.55667333,123.93890936752469,2367.673320285021
ot_medium,Graph-PMX NSGA-II,376383645,10000,36.037697553634644,100,82401846.3665534,159.63548405367692,2362.871977304576
